subject_id,fold,metric,model,value,cases_aggregated
sub-verse047,4,macro_label_dice,d175,0.8923754831009724,1
sub-verse047,4,missing_label_count,d129,0.0,1
sub-verse047,4,missing_label_count,d175,0.0,1
sub-verse058,0,common_matched_assd_mm,d129,0.18048950337574088,1
sub-verse058,0,common_matched_assd_mm,d175,0.192625938805706,1
sub-verse058,0,common_matched_hd95_mm,d129,1.0,1
sub-verse058,0,common_matched_hd95_mm,d175,1.0,1
sub-verse058,0,complete_label_set_indicator,d129,0.0,1
sub-verse058,0,complete_label_set_indicator,d175,0.0,1
sub-verse058,0,foreground_dice,d129,0.953924,1
sub-verse058,0,foreground_dice,d175,0.949255,1
sub-verse058,0,identification_rate,d129,1.0,1
sub-verse058,0,identification_rate,d175,1.0,1
sub-verse058,0,label_set_jaccard,d129,0.75,1
sub-verse058,0,label_set_jaccard,d175,0.6666666666666666,1
sub-verse058,0,macro_label_dice,d129,0.9602481164469793,1
sub-verse058,0,macro_label_dice,d175,0.9594740481587918,1
sub-verse058,0,missing_label_count,d129,0.0,1
sub-verse058,0,missing_label_count,d175,0.0,1
sub-verse058,1,common_matched_assd_mm,d129,0.19665681747499175,1
sub-verse058,1,common_matched_assd_mm,d175,0.1835389658263181,1
sub-verse058,1,common_matched_hd95_mm,d129,1.1666666666666667,1
sub-verse058,1,common_matched_hd95_mm,d175,1.0,1
sub-verse058,1,complete_label_set_indicator,d129,0.0,1
sub-verse058,1,complete_label_set_indicator,d175,0.0,1
sub-verse058,1,foreground_dice,d129,0.954937,1
sub-verse058,1,foreground_dice,d175,0.952784,1
sub-verse058,1,identification_rate,d129,1.0,1
sub-verse058,1,identification_rate,d175,1.0,1
sub-verse058,1,label_set_jaccard,d129,0.75,1
sub-verse058,1,label_set_jaccard,d175,0.75,1
sub-verse058,1,macro_label_dice,d129,0.956679176201285,1
sub-verse058,1,macro_label_dice,d175,0.9595550171277089,1
sub-verse058,1,missing_label_count,d129,0.0,1
sub-verse058,1,missing_label_count,d175,0.0,1
sub-verse058,2,common_matched_assd_mm,d129,0.2722524549067014,1
sub-verse058,2,common_matched_assd_mm,d175,0.1825890692902968,1
sub-verse058,2,common_matched_hd95_mm,d129,1.6498299142610593,1
sub-verse058,2,common_matched_hd95_mm,d175,1.0,1
sub-verse058,2,complete_label_set_indicator,d129,0.0,1
sub-verse058,2,complete_label_set_indicator,d175,0.0,1
sub-verse058,2,foreground_dice,d129,0.928059,1
sub-verse058,2,foreground_dice,d175,0.920342,1
sub-verse058,2,identification_rate,d129,1.0,1
sub-verse058,2,identification_rate,d175,1.0,1
sub-verse058,2,label_set_jaccard,d129,0.6666666666666666,1
sub-verse058,2,label_set_jaccard,d175,0.75,1
sub-verse058,2,macro_label_dice,d129,0.9458905770935622,1
sub-verse058,2,macro_label_dice,d175,0.9589908775143964,1
sub-verse058,2,missing_label_count,d129,0.0,1
sub-verse058,2,missing_label_count,d175,0.0,1
sub-verse058,3,common_matched_assd_mm,d129,0.18329534014413587,1
sub-verse058,3,common_matched_assd_mm,d175,0.18458438101931998,1
sub-verse058,3,common_matched_hd95_mm,d129,1.0,1
sub-verse058,3,common_matched_hd95_mm,d175,1.0,1
sub-verse058,3,complete_label_set_indicator,d129,0.0,1
sub-verse058,3,complete_label_set_indicator,d175,0.0,1
sub-verse058,3,foreground_dice,d129,0.958029,1
sub-verse058,3,foreground_dice,d175,0.927529,1
sub-verse058,3,identification_rate,d129,1.0,1
sub-verse058,3,identification_rate,d175,1.0,1
sub-verse058,3,label_set_jaccard,d129,0.75,1
sub-verse058,3,label_set_jaccard,d175,0.75,1
sub-verse058,3,macro_label_dice,d129,0.9594456198365423,1
sub-verse058,3,macro_label_dice,d175,0.959626060001292,1
sub-verse058,3,missing_label_count,d129,0.0,1
sub-verse058,3,missing_label_count,d175,0.0,1
sub-verse058,4,common_matched_assd_mm,d129,0.18258410141276268,1
sub-verse058,4,common_matched_assd_mm,d175,0.18074763744657174,1
sub-verse058,4,common_matched_hd95_mm,d129,1.0,1
sub-verse058,4,common_matched_hd95_mm,d175,1.0,1
sub-verse058,4,complete_label_set_indicator,d129,0.0,1
sub-verse058,4,complete_label_set_indicator,d175,0.0,1
sub-verse058,4,foreground_dice,d129,0.954444,1
sub-verse058,4,foreground_dice,d175,0.946574,1
sub-verse058,4,identification_rate,d129,1.0,1
sub-verse058,4,identification_rate,d175,1.0,1
sub-verse058,4,label_set_jaccard,d129,0.75,1
sub-verse058,4,label_set_jaccard,d175,0.8571428571428571,1
sub-verse058,4,macro_label_dice,d129,0.9598915700999533,1
sub-verse058,4,macro_label_dice,d175,0.9602831706639711,1
sub-verse058,4,missing_label_count,d129,0.0,1
sub-verse058,4,missing_label_count,d175,0.0,1
sub-verse067,0,common_matched_assd_mm,d129,3.804049081688576,1
sub-verse067,0,common_matched_assd_mm,d175,1.6462315194168524,1
sub-verse067,0,common_matched_hd95_mm,d129,13.137491948212618,1
sub-verse067,0,common_matched_hd95_mm,d175,9.495639837214362,1
sub-verse067,0,complete_label_set_indicator,d129,0.0,1
sub-verse067,0,complete_label_set_indicator,d175,0.0,1
sub-verse067,0,foreground_dice,d129,0.932325,1
sub-verse067,0,foreground_dice,d175,0.929729,1
sub-verse067,0,identification_rate,d129,0.7,1
sub-verse067,0,identification_rate,d175,1.0,1
sub-verse067,0,label_set_jaccard,d129,0.8333333333333334,1
sub-verse067,0,label_set_jaccard,d175,0.7692307692307693,1
sub-verse067,0,macro_label_dice,d129,0.690562874691053,1
sub-verse067,0,macro_label_dice,d175,0.8664119941660466,1
sub-verse067,0,missing_label_count,d129,0.0,1
sub-verse067,0,missing_label_count,d175,0.0,1
sub-verse067,1,common_matched_assd_mm,d129,0.19030693596466247,1
sub-verse067,1,common_matched_assd_mm,d175,0.36491198901011396,1
sub-verse067,1,common_matched_hd95_mm,d129,1.0414213562373096,1
sub-verse067,1,common_matched_hd95_mm,d175,1.123606797749979,1
sub-verse067,1,complete_label_set_indicator,d129,0.0,1
sub-verse067,1,complete_label_set_indicator,d175,0.0,1
sub-verse067,1,foreground_dice,d129,0.948029,1
sub-verse067,1,foreground_dice,d175,0.945179,1
sub-verse067,1,identification_rate,d129,1.0,1
sub-verse067,1,identification_rate,d175,1.0,1
sub-verse067,1,label_set_jaccard,d129,0.8333333333333334,1
sub-verse067,1,label_set_jaccard,d175,0.8333333333333334,1
sub-verse067,1,macro_label_dice,d129,0.9563308836096294,1
sub-verse067,1,macro_label_dice,d175,0.9555636731805593,1
sub-verse067,1,missing_label_count,d129,0.0,1
sub-verse067,1,missing_label_count,d175,0.0,1
sub-verse067,2,common_matched_assd_mm,d129,0.42264820958388966,1
sub-verse067,2,common_matched_assd_mm,d175,0.29535953782358393,1
sub-verse067,2,common_matched_hd95_mm,d129,2.8544385990292382,1
sub-verse067,2,common_matched_hd95_mm,d175,1.4414213562373095,1
sub-verse067,2,complete_label_set_indicator,d129,0.0,1
sub-verse067,2,complete_label_set_indicator,d175,0.0,1
sub-verse067,2,foreground_dice,d129,0.936524,1
sub-verse067,2,foreground_dice,d175,0.935286,1
sub-verse067,2,identification_rate,d129,1.0,1
sub-verse067,2,identification_rate,d175,1.0,1
sub-verse067,2,label_set_jaccard,d129,0.7692307692307693,1
sub-verse067,2,label_set_jaccard,d175,0.7692307692307693,1
sub-verse067,2,macro_label_dice,d129,0.93840327816632,1
sub-verse067,2,macro_label_dice,d175,0.9426696051089785,1
sub-verse067,2,missing_label_count,d129,0.0,1
sub-verse067,2,missing_label_count,d175,0.0,1
sub-verse067,3,common_matched_assd_mm,d129,5.694041836651845,1
sub-verse067,3,common_matched_assd_mm,d175,5.879171798259483,1
sub-verse067,3,common_matched_hd95_mm,d129,15.697783672823736,1
sub-verse067,3,common_matched_hd95_mm,d175,16.615419857470663,1
sub-verse067,3,complete_label_set_indicator,d129,0.0,1
sub-verse067,3,complete_label_set_indicator,d175,0.0,1
sub-verse067,3,foreground_dice,d129,0.926851,1
sub-verse067,3,foreground_dice,d175,0.921869,1
sub-verse067,3,identification_rate,d129,0.5,1
sub-verse067,3,identification_rate,d175,0.5,1
sub-verse067,3,label_set_jaccard,d129,0.7692307692307693,1
sub-verse067,3,label_set_jaccard,d175,0.7692307692307693,1
sub-verse067,3,macro_label_dice,d129,0.537503463202247,1
sub-verse067,3,macro_label_dice,d175,0.5094706858938712,1
sub-verse067,3,missing_label_count,d129,0.0,1
sub-verse067,3,missing_label_count,d175,0.0,1
sub-verse067,4,common_matched_assd_mm,d129,0.5449806901906447,1
sub-verse067,4,common_matched_assd_mm,d175,2.6237138915944356,1
sub-verse067,4,common_matched_hd95_mm,d129,3.1276629769764437,1
sub-verse067,4,common_matched_hd95_mm,d175,10.02637271780828,1
sub-verse067,4,complete_label_set_indicator,d129,0.0,1
sub-verse067,4,complete_label_set_indicator,d175,0.0,1
sub-verse067,4,foreground_dice,d129,0.930562,1
sub-verse067,4,foreground_dice,d175,0.935918,1
sub-verse067,4,identification_rate,d129,1.0,1
sub-verse067,4,identification_rate,d175,0.8,1
sub-verse067,4,label_set_jaccard,d129,0.8333333333333334,1
sub-verse067,4,label_set_jaccard,d175,0.8333333333333334,1
sub-verse067,4,macro_label_dice,d129,0.9282061125854225,1
sub-verse067,4,macro_label_dice,d175,0.7600308729343167,1
sub-verse067,4,missing_label_count,d129,0.0,1
sub-verse067,4,missing_label_count,d175,0.0,1
sub-verse071,0,common_matched_assd_mm,d129,0.18277912785776684,1
sub-verse071,0,common_matched_assd_mm,d175,0.16324088997137093,1
sub-verse071,0,common_matched_hd95_mm,d129,1.0745584412269762,1
sub-verse071,0,common_matched_hd95_mm,d175,1.0,1
sub-verse071,0,complete_label_set_indicator,d129,0.0,1
sub-verse071,0,complete_label_set_indicator,d175,0.0,1
sub-verse071,0,foreground_dice,d129,0.957345,1
sub-verse071,0,foreground_dice,d175,0.9568,1
sub-verse071,0,identification_rate,d129,1.0,1
sub-verse071,0,identification_rate,d175,1.0,1
sub-verse071,0,label_set_jaccard,d129,0.7142857142857143,1
sub-verse071,0,label_set_jaccard,d175,0.7142857142857143,1
sub-verse071,0,macro_label_dice,d129,0.96629243408041,1
sub-verse071,0,macro_label_dice,d175,0.9705181434791502,1
sub-verse071,0,missing_label_count,d129,0.0,1
sub-verse071,0,missing_label_count,d175,0.0,1
sub-verse071,1,common_matched_assd_mm,d129,0.16664874541110258,1
sub-verse071,1,common_matched_assd_mm,d175,0.1646911359540551,1
sub-verse071,1,common_matched_hd95_mm,d129,1.0,1
sub-verse071,1,common_matched_hd95_mm,d175,1.0,1
sub-verse071,1,complete_label_set_indicator,d129,0.0,1
sub-verse071,1,complete_label_set_indicator,d175,0.0,1
sub-verse071,1,foreground_dice,d129,0.956824,1
sub-verse071,1,foreground_dice,d175,0.957732,1
sub-verse071,1,identification_rate,d129,1.0,1
sub-verse071,1,identification_rate,d175,1.0,1
sub-verse071,1,label_set_jaccard,d129,0.8333333333333334,1
sub-verse071,1,label_set_jaccard,d175,0.8333333333333334,1
sub-verse071,1,macro_label_dice,d129,0.9715710623878848,1
sub-verse071,1,macro_label_dice,d175,0.9723277963156258,1
sub-verse071,1,missing_label_count,d129,0.0,1
sub-verse071,1,missing_label_count,d175,0.0,1
sub-verse071,2,common_matched_assd_mm,d129,0.18870135189951356,1
sub-verse071,2,common_matched_assd_mm,d175,0.24808757073289284,1
sub-verse071,2,common_matched_hd95_mm,d129,1.082842712474619,1
sub-verse071,2,common_matched_hd95_mm,d175,1.432455532033676,1
sub-verse071,2,complete_label_set_indicator,d129,0.0,1
sub-verse071,2,complete_label_set_indicator,d175,0.0,1
sub-verse071,2,foreground_dice,d129,0.95267,1
sub-verse071,2,foreground_dice,d175,0.9569,1
sub-verse071,2,identification_rate,d129,1.0,1
sub-verse071,2,identification_rate,d175,1.0,1
sub-verse071,2,label_set_jaccard,d129,0.7142857142857143,1
sub-verse071,2,label_set_jaccard,d175,0.7142857142857143,1
sub-verse071,2,macro_label_dice,d129,0.9658608865366866,1
sub-verse071,2,macro_label_dice,d175,0.9602661625771948,1
sub-verse071,2,missing_label_count,d129,0.0,1
sub-verse071,2,missing_label_count,d175,0.0,1
sub-verse071,3,common_matched_assd_mm,d129,0.15807339905238166,1
sub-verse071,3,common_matched_assd_mm,d175,0.16881006870124288,1
sub-verse071,3,common_matched_hd95_mm,d129,1.0,1
sub-verse071,3,common_matched_hd95_mm,d175,1.0,1
sub-verse071,3,complete_label_set_indicator,d129,0.0,1
sub-verse071,3,complete_label_set_indicator,d175,0.0,1
sub-verse071,3,foreground_dice,d129,0.95672,1
sub-verse071,3,foreground_dice,d175,0.9561,1
sub-verse071,3,identification_rate,d129,1.0,1
sub-verse071,3,identification_rate,d175,1.0,1
sub-verse071,3,label_set_jaccard,d129,0.7142857142857143,1
sub-verse071,3,label_set_jaccard,d175,0.7142857142857143,1
sub-verse071,3,macro_label_dice,d129,0.9718584249893277,1
sub-verse071,3,macro_label_dice,d175,0.9689030978789251,1
sub-verse071,3,missing_label_count,d129,0.0,1
sub-verse071,3,missing_label_count,d175,0.0,1
sub-verse071,4,common_matched_assd_mm,d129,0.15532128891485436,1
sub-verse071,4,common_matched_assd_mm,d175,1.6815406487756577,1
sub-verse071,4,common_matched_hd95_mm,d129,1.0,1
sub-verse071,4,common_matched_hd95_mm,d175,3.654894557581018,1
sub-verse071,4,complete_label_set_indicator,d129,0.0,1
sub-verse071,4,complete_label_set_indicator,d175,0.0,1
sub-verse071,4,foreground_dice,d129,0.957481,1
sub-verse071,4,foreground_dice,d175,0.950334,1
sub-verse071,4,identification_rate,d129,1.0,1
sub-verse071,4,identification_rate,d175,1.0,1
sub-verse071,4,label_set_jaccard,d129,0.8333333333333334,1
sub-verse071,4,label_set_jaccard,d175,0.7142857142857143,1
sub-verse071,4,macro_label_dice,d129,0.9723444641933646,1
sub-verse071,4,macro_label_dice,d175,0.9455647940192401,1
sub-verse071,4,missing_label_count,d129,0.0,1
sub-verse071,4,missing_label_count,d175,0.0,1
sub-verse073,0,common_matched_assd_mm,d129,0.13512318502151663,1
sub-verse073,0,common_matched_assd_mm,d175,0.1430470930371151,1
sub-verse073,0,common_matched_hd95_mm,d129,1.0,1
sub-verse073,0,common_matched_hd95_mm,d175,1.0,1
sub-verse073,0,complete_label_set_indicator,d129,0.0,1
sub-verse073,0,complete_label_set_indicator,d175,0.0,1
sub-verse073,0,foreground_dice,d129,0.904161,1
sub-verse073,0,foreground_dice,d175,0.901899,1
sub-verse073,0,identification_rate,d129,1.0,1
sub-verse073,0,identification_rate,d175,1.0,1
sub-verse073,0,label_set_jaccard,d129,0.625,1
sub-verse073,0,label_set_jaccard,d175,0.625,1
sub-verse073,0,macro_label_dice,d129,0.9723614065706039,1
sub-verse073,0,macro_label_dice,d175,0.971483094939067,1
sub-verse073,0,missing_label_count,d129,0.0,1
sub-verse073,0,missing_label_count,d175,0.0,1
sub-verse073,1,common_matched_assd_mm,d129,0.1462151457828655,1
sub-verse073,1,common_matched_assd_mm,d175,0.14362396537921288,1
sub-verse073,1,common_matched_hd95_mm,d129,1.0,1
sub-verse073,1,common_matched_hd95_mm,d175,1.0,1
sub-verse073,1,complete_label_set_indicator,d129,0.0,1
sub-verse073,1,complete_label_set_indicator,d175,0.0,1
sub-verse073,1,foreground_dice,d129,0.903145,1
sub-verse073,1,foreground_dice,d175,0.903439,1
sub-verse073,1,identification_rate,d129,1.0,1
sub-verse073,1,identification_rate,d175,1.0,1
sub-verse073,1,label_set_jaccard,d129,0.7142857142857143,1
sub-verse073,1,label_set_jaccard,d175,0.7142857142857143,1
sub-verse073,1,macro_label_dice,d129,0.9713185559596547,1
sub-verse073,1,macro_label_dice,d175,0.9708837077891246,1
sub-verse073,1,missing_label_count,d129,0.0,1
sub-verse073,1,missing_label_count,d175,0.0,1
sub-verse073,2,common_matched_assd_mm,d129,0.13913420730363918,1
sub-verse073,2,common_matched_assd_mm,d175,0.15819547093821273,1
sub-verse073,2,common_matched_hd95_mm,d129,1.0,1
sub-verse073,2,common_matched_hd95_mm,d175,1.0,1
sub-verse073,2,complete_label_set_indicator,d129,0.0,1
sub-verse073,2,complete_label_set_indicator,d175,0.0,1
sub-verse073,2,foreground_dice,d129,0.903111,1
sub-verse073,2,foreground_dice,d175,0.904634,1
sub-verse073,2,identification_rate,d129,1.0,1
sub-verse073,2,identification_rate,d175,1.0,1
sub-verse073,2,label_set_jaccard,d129,0.7142857142857143,1
sub-verse073,2,label_set_jaccard,d175,0.7142857142857143,1
sub-verse073,2,macro_label_dice,d129,0.9715677981002964,1
sub-verse073,2,macro_label_dice,d175,0.9711422278042054,1
sub-verse073,2,missing_label_count,d129,0.0,1
sub-verse073,2,missing_label_count,d175,0.0,1
sub-verse073,3,common_matched_assd_mm,d129,0.14132435263359494,1
sub-verse073,3,common_matched_assd_mm,d175,0.14258041915026115,1
sub-verse073,3,common_matched_hd95_mm,d129,1.0,1
sub-verse073,3,common_matched_hd95_mm,d175,1.0,1
sub-verse073,3,complete_label_set_indicator,d129,0.0,1
sub-verse073,3,complete_label_set_indicator,d175,0.0,1
sub-verse073,3,foreground_dice,d129,0.903236,1
sub-verse073,3,foreground_dice,d175,0.902884,1
sub-verse073,3,identification_rate,d129,1.0,1
sub-verse073,3,identification_rate,d175,1.0,1
sub-verse073,3,label_set_jaccard,d129,0.7142857142857143,1
sub-verse073,3,label_set_jaccard,d175,0.7142857142857143,1
sub-verse073,3,macro_label_dice,d129,0.97141813741748,1
sub-verse073,3,macro_label_dice,d175,0.9713371044428841,1
sub-verse073,3,missing_label_count,d129,0.0,1
sub-verse073,3,missing_label_count,d175,0.0,1
sub-verse073,4,common_matched_assd_mm,d129,0.14251234355028258,1
sub-verse073,4,common_matched_assd_mm,d175,0.1791301087532752,1
sub-verse073,4,common_matched_hd95_mm,d129,1.0,1
sub-verse073,4,common_matched_hd95_mm,d175,1.0,1
sub-verse073,4,complete_label_set_indicator,d129,0.0,1
sub-verse073,4,complete_label_set_indicator,d175,0.0,1
sub-verse073,4,foreground_dice,d129,0.902999,1
sub-verse073,4,foreground_dice,d175,0.903215,1
sub-verse073,4,identification_rate,d129,1.0,1
sub-verse073,4,identification_rate,d175,1.0,1
sub-verse073,4,label_set_jaccard,d129,0.625,1
sub-verse073,4,label_set_jaccard,d175,0.7142857142857143,1
sub-verse073,4,macro_label_dice,d129,0.970998360111593,1
sub-verse073,4,macro_label_dice,d175,0.970567591059174,1
sub-verse073,4,missing_label_count,d129,0.0,1
sub-verse073,4,missing_label_count,d175,0.0,1
sub-verse078,0,common_matched_assd_mm,d129,0.1663272998563474,1
sub-verse078,0,common_matched_assd_mm,d175,0.17988096095021358,1
sub-verse078,0,common_matched_hd95_mm,d129,1.0,1
sub-verse078,0,common_matched_hd95_mm,d175,1.0,1
sub-verse078,0,complete_label_set_indicator,d129,0.0,1
sub-verse078,0,complete_label_set_indicator,d175,0.0,1
sub-verse078,0,foreground_dice,d129,0.954425,1
sub-verse078,0,foreground_dice,d175,0.963174,1
sub-verse078,0,identification_rate,d129,1.0,1
sub-verse078,0,identification_rate,d175,1.0,1
sub-verse078,0,label_set_jaccard,d129,0.75,1
sub-verse078,0,label_set_jaccard,d175,0.75,1
sub-verse078,0,macro_label_dice,d129,0.9688174790266829,1
sub-verse078,0,macro_label_dice,d175,0.9673031240804449,1
sub-verse078,0,missing_label_count,d129,0.0,1
sub-verse078,0,missing_label_count,d175,0.0,1
sub-verse078,1,common_matched_assd_mm,d129,0.17425027749017744,1
sub-verse078,1,common_matched_assd_mm,d175,0.1836939892447457,1
sub-verse078,1,common_matched_hd95_mm,d129,1.0,1
sub-verse078,1,common_matched_hd95_mm,d175,1.0,1
sub-verse078,1,complete_label_set_indicator,d129,0.0,1
sub-verse078,1,complete_label_set_indicator,d175,0.0,1
sub-verse078,1,foreground_dice,d129,0.949435,1
sub-verse078,1,foreground_dice,d175,0.947044,1
sub-verse078,1,identification_rate,d129,1.0,1
sub-verse078,1,identification_rate,d175,1.0,1
sub-verse078,1,label_set_jaccard,d129,0.75,1
sub-verse078,1,label_set_jaccard,d175,0.75,1
sub-verse078,1,macro_label_dice,d129,0.9682593070281887,1
sub-verse078,1,macro_label_dice,d175,0.9653810903537202,1
sub-verse078,1,missing_label_count,d129,0.0,1
sub-verse078,1,missing_label_count,d175,0.0,1
sub-verse078,2,common_matched_assd_mm,d129,0.18285851311322668,1
sub-verse078,2,common_matched_assd_mm,d175,0.17074725068908472,1
sub-verse078,2,common_matched_hd95_mm,d129,1.0690355937288492,1
sub-verse078,2,common_matched_hd95_mm,d175,1.0,1
sub-verse078,2,complete_label_set_indicator,d129,0.0,1
sub-verse078,2,complete_label_set_indicator,d175,0.0,1
sub-verse078,2,foreground_dice,d129,0.948139,1
sub-verse078,2,foreground_dice,d175,0.950291,1
sub-verse078,2,identification_rate,d129,1.0,1
sub-verse078,2,identification_rate,d175,1.0,1
sub-verse078,2,label_set_jaccard,d129,0.75,1
sub-verse078,2,label_set_jaccard,d175,0.75,1
sub-verse078,2,macro_label_dice,d129,0.9664911338817674,1
sub-verse078,2,macro_label_dice,d175,0.9680609016202211,1
sub-verse078,2,missing_label_count,d129,0.0,1
sub-verse078,2,missing_label_count,d175,0.0,1
sub-verse078,3,common_matched_assd_mm,d129,0.16788242076283952,1
sub-verse078,3,common_matched_assd_mm,d175,0.168540356330498,1
sub-verse078,3,common_matched_hd95_mm,d129,1.0,1
sub-verse078,3,common_matched_hd95_mm,d175,1.0,1
sub-verse078,3,complete_label_set_indicator,d129,0.0,1
sub-verse078,3,complete_label_set_indicator,d175,0.0,1
sub-verse078,3,foreground_dice,d129,0.953911,1
sub-verse078,3,foreground_dice,d175,0.949245,1
sub-verse078,3,identification_rate,d129,1.0,1
sub-verse078,3,identification_rate,d175,1.0,1
sub-verse078,3,label_set_jaccard,d129,0.75,1
sub-verse078,3,label_set_jaccard,d175,0.75,1
sub-verse078,3,macro_label_dice,d129,0.9685984888942231,1
sub-verse078,3,macro_label_dice,d175,0.9685185803786601,1
sub-verse078,3,missing_label_count,d129,0.0,1
sub-verse078,3,missing_label_count,d175,0.0,1
sub-verse078,4,common_matched_assd_mm,d129,0.18060702818890093,1
sub-verse078,4,common_matched_assd_mm,d175,0.1683758145003429,1
sub-verse078,4,common_matched_hd95_mm,d129,1.0,1
sub-verse078,4,common_matched_hd95_mm,d175,1.0,1
sub-verse078,4,complete_label_set_indicator,d129,0.0,1
sub-verse078,4,complete_label_set_indicator,d175,0.0,1
sub-verse078,4,foreground_dice,d129,0.94896,1
sub-verse078,4,foreground_dice,d175,0.954864,1
sub-verse078,4,identification_rate,d129,1.0,1
sub-verse078,4,identification_rate,d175,1.0,1
sub-verse078,4,label_set_jaccard,d129,0.75,1
sub-verse078,4,label_set_jaccard,d175,0.75,1
sub-verse078,4,macro_label_dice,d129,0.9677229000411155,1
sub-verse078,4,macro_label_dice,d175,0.9685026597035354,1
sub-verse078,4,missing_label_count,d129,0.0,1
sub-verse078,4,missing_label_count,d175,0.0,1
sub-verse080,0,common_matched_assd_mm,d129,0.2259508809639575,1
sub-verse080,0,common_matched_assd_mm,d175,0.4522126804070394,1
sub-verse080,0,common_matched_hd95_mm,d129,1.0295866830266498,1
sub-verse080,0,common_matched_hd95_mm,d175,2.4829114168884985,1
sub-verse080,0,complete_label_set_indicator,d129,0.0,1
sub-verse080,0,complete_label_set_indicator,d175,0.0,1
sub-verse080,0,foreground_dice,d129,0.944015,1
sub-verse080,0,foreground_dice,d175,0.940264,1
sub-verse080,0,identification_rate,d129,1.0,1
sub-verse080,0,identification_rate,d175,1.0,1
sub-verse080,0,label_set_jaccard,d129,0.8235294117647058,1
sub-verse080,0,label_set_jaccard,d175,0.7777777777777778,1
sub-verse080,0,macro_label_dice,d129,0.9523146314842101,1
sub-verse080,0,macro_label_dice,d175,0.9295380225561077,1
sub-verse080,0,missing_label_count,d129,0.0,1
sub-verse080,0,missing_label_count,d175,0.0,1
sub-verse080,1,common_matched_assd_mm,d129,0.24636844373834063,1
sub-verse080,1,common_matched_assd_mm,d175,0.24455917374880004,1
sub-verse080,1,common_matched_hd95_mm,d129,1.1010152544552212,1
sub-verse080,1,common_matched_hd95_mm,d175,1.052289343397777,1
sub-verse080,1,complete_label_set_indicator,d129,0.0,1
sub-verse080,1,complete_label_set_indicator,d175,0.0,1
sub-verse080,1,foreground_dice,d129,0.942472,1
sub-verse080,1,foreground_dice,d175,0.941214,1
sub-verse080,1,identification_rate,d129,1.0,1
sub-verse080,1,identification_rate,d175,1.0,1
sub-verse080,1,label_set_jaccard,d129,0.7777777777777778,1
sub-verse080,1,label_set_jaccard,d175,0.8235294117647058,1
sub-verse080,1,macro_label_dice,d129,0.9491602604329872,1
sub-verse080,1,macro_label_dice,d175,0.9488017942993213,1
sub-verse080,1,missing_label_count,d129,0.0,1
sub-verse080,1,missing_label_count,d175,0.0,1
sub-verse080,2,common_matched_assd_mm,d129,0.38668237396463745,1
sub-verse080,2,common_matched_assd_mm,d175,0.3487798848360496,1
sub-verse080,2,common_matched_hd95_mm,d129,2.0919619179435083,1
sub-verse080,2,common_matched_hd95_mm,d175,1.242064646932947,1
sub-verse080,2,complete_label_set_indicator,d129,0.0,1
sub-verse080,2,complete_label_set_indicator,d175,0.0,1
sub-verse080,2,foreground_dice,d129,0.940597,1
sub-verse080,2,foreground_dice,d175,0.941302,1
sub-verse080,2,identification_rate,d129,1.0,1
sub-verse080,2,identification_rate,d175,1.0,1
sub-verse080,2,label_set_jaccard,d129,0.8235294117647058,1
sub-verse080,2,label_set_jaccard,d175,0.8235294117647058,1
sub-verse080,2,macro_label_dice,d129,0.9322125263493531,1
sub-verse080,2,macro_label_dice,d175,0.9437380005026433,1
sub-verse080,2,missing_label_count,d129,0.0,1
sub-verse080,2,missing_label_count,d175,0.0,1
sub-verse080,3,common_matched_assd_mm,d129,0.3259021990989656,1
sub-verse080,3,common_matched_assd_mm,d175,0.4370074850194038,1
sub-verse080,3,common_matched_hd95_mm,d129,1.2351806242774246,1
sub-verse080,3,common_matched_hd95_mm,d175,2.508938421326115,1
sub-verse080,3,complete_label_set_indicator,d129,0.0,1
sub-verse080,3,complete_label_set_indicator,d175,0.0,1
sub-verse080,3,foreground_dice,d129,0.942295,1
sub-verse080,3,foreground_dice,d175,0.942401,1
sub-verse080,3,identification_rate,d129,1.0,1
sub-verse080,3,identification_rate,d175,1.0,1
sub-verse080,3,label_set_jaccard,d129,0.8235294117647058,1
sub-verse080,3,label_set_jaccard,d175,0.8235294117647058,1
sub-verse080,3,macro_label_dice,d129,0.9437935426025172,1
sub-verse080,3,macro_label_dice,d175,0.9276474036446144,1
sub-verse080,3,missing_label_count,d129,0.0,1
sub-verse080,3,missing_label_count,d175,0.0,1
sub-verse080,4,common_matched_assd_mm,d129,0.32211808021521193,1
sub-verse080,4,common_matched_assd_mm,d175,0.38878725118252616,1
sub-verse080,4,common_matched_hd95_mm,d129,1.370110039310861,1
sub-verse080,4,common_matched_hd95_mm,d175,2.183139232690567,1
sub-verse080,4,complete_label_set_indicator,d129,0.0,1
sub-verse080,4,complete_label_set_indicator,d175,0.0,1
sub-verse080,4,foreground_dice,d129,0.942486,1
sub-verse080,4,foreground_dice,d175,0.943446,1
sub-verse080,4,identification_rate,d129,1.0,1
sub-verse080,4,identification_rate,d175,1.0,1
sub-verse080,4,label_set_jaccard,d129,0.8235294117647058,1
sub-verse080,4,label_set_jaccard,d175,0.8235294117647058,1
sub-verse080,4,macro_label_dice,d129,0.941143270790021,1
sub-verse080,4,macro_label_dice,d175,0.933364668239024,1
sub-verse080,4,missing_label_count,d129,0.0,1
sub-verse080,4,missing_label_count,d175,0.0,1
