background,delta,simulation,mean_estimate,ci_low,ci_high,detected,subjects,folds,bootstrap_repetitions,seed
D175_minus_D129_foreground_dice,0.0,0,-0.0012819378378378329,-0.003422616081081076,0.000758453918918928,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,1,0.003264143243243249,0.000769562094594603,0.007095944864864866,True,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,2,0.0004129864864864767,-0.001945710608108125,0.0022739918243242976,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,3,0.0015652297297297257,-0.00038370445945946473,0.0035810794594594467,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,4,-6.579729729730091e-05,-0.0035970622972972995,0.003455449932432422,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,5,0.001327175675675673,-0.00036130675675675235,0.0034567945945945837,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,6,0.0018727540540540532,0.00029674378378378936,0.0037822193918918895,True,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,7,-0.003771094594594588,-0.007728865270270256,-0.00047772554054054334,True,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,8,-0.002936370270270269,-0.006721571486486491,0.00045714702702702865,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,9,0.0010943891891891822,-0.00091880405405406,0.003968539391891868,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,10,-0.0017670459459459414,-0.005409581418918911,0.0009175924324324197,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,11,-0.0006501432432432426,-0.004081869459459451,0.0023688701351351326,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,12,0.0013562189189189223,-0.0004788882432432353,0.0036841732432432565,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,13,0.0009596351351351287,-0.0002858241216216188,0.002301282297297287,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,14,0.0004521027027027065,-0.0027583733783783913,0.0037618071621621707,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,15,0.000594918918918922,-0.0024168506081081033,0.004217809797297291,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,16,-0.00042458918918919026,-0.0033845950675675677,0.0021630332432432346,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,17,1.4054054054109367e-06,-0.0032264693918918853,0.0028047527702702753,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,18,0.0004092297297297317,-0.0028230004729729724,0.003395944459459456,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,19,-0.000597716216216215,-0.00344256256756757,0.0020692548648648655,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,20,-0.002282756756756755,-0.006174390540540543,0.0012297763513513433,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,21,-0.00020786756756756172,-0.002737333175675671,0.0019450323648648657,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,22,-0.0012366297297297239,-0.005206396891891891,0.002988444864864865,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,23,0.0003027216216216225,-0.00175641297297298,0.002092541351351354,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,24,-0.0017542081081081112,-0.005633542567567569,0.0017479816891891882,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,25,0.0029338378378378307,0.0002638375000000067,0.00661231493243241,True,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,26,-0.002049840540540536,-0.005357389189189186,0.0013558643243243233,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,27,0.0007197027027027006,-0.0012729049324324347,0.002835797162162165,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,28,0.0019148297297297318,0.0004800873648648654,0.003630034054054031,True,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,29,0.0002092432432432299,-0.0011796120945945978,0.0015815656081080833,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,30,0.0023885216216216233,0.00013467689189189497,0.005403506283783778,True,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,31,0.0001588027027027029,-0.0022424160135134943,0.0023608103378378294,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,32,7.718648648648687e-05,-0.002394812162162166,0.001978043986486481,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,33,0.0011314918918918855,-0.00039920513513513255,0.0025119881081080877,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,34,0.001026599999999997,-0.0019839149999999984,0.004048382094594581,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,35,0.001209697297297296,0.0001546684459459506,0.0023220176351351294,True,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,36,-0.0009852810810810836,-0.004005429459459469,0.0017172006756756674,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,37,-0.0024134432432432406,-0.004985515810810804,0.00014187006756756653,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,38,0.0005508810810810835,-0.0022130543243243242,0.0035104751351351313,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,39,0.0005420378378378412,-0.0014525502027026905,0.0025142758108108085,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,40,-0.00016550270270269336,-0.0031017227027026906,0.0025404018918918953,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,41,-0.001735613513513513,-0.005184693445945957,0.0010911692567567549,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,42,-7.032432432432219e-05,-0.001803609729729727,0.001455225135135138,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,43,-0.0018933837837837799,-0.004594103513513507,0.0004433787162162151,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,44,-0.00106124594594595,-0.004275928243243247,0.0013092478378378303,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,45,-0.0011029540540540596,-0.004567521824324328,0.0020583222972972914,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,46,0.00047855945945945067,-0.00322708216216216,0.003967201216216192,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,47,-1.2602702702698952e-05,-0.002396523310810792,0.003168874797297285,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,48,-0.001747829729729728,-0.00515736905405405,0.0010412965540540506,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,49,-0.0019002162162162024,-0.004696221013513505,0.0004678187837837879,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,50,0.0007180081081081145,-0.0018615221621621548,0.0030476631081081066,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,51,0.0003442675675675714,-0.0012748372297297279,0.00188829141891892,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,52,-0.001163978378378379,-0.0036055781081081087,0.0009181329054054005,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,53,0.00022851081081082264,-0.0017209206756756566,0.002249991554054061,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,54,-0.0002400054054054021,-0.0023035929054054053,0.0013192916216216316,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,55,-0.0006434081081080994,-0.0032142401351351324,0.0018096057432432373,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,56,-0.002167854054054052,-0.005361307837837832,0.0007761639189189146,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,57,-0.0014793162162162177,-0.004136752567567563,0.0008187837162162035,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,58,-0.0001887162162162119,-0.001772892972972956,0.001104582770270262,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,59,-0.0006130135135135185,-0.003606293783783787,0.0014960295945945967,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,60,0.000841837837837846,-0.0020109279054054004,0.0038422394594594582,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,61,-0.0012891540540540542,-0.003979484932432438,0.0013722531081081042,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,62,0.0023405864864864834,-0.00014063135135135348,0.004993031891891895,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,63,-0.0012897243243243197,-0.0035742227702702687,0.0007531141891891972,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,64,0.0009976270270270276,-0.0008649773648648581,0.003095398378378365,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,65,-0.0006838864864864905,-0.0033271506756756973,0.0013926674999999683,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,66,-0.00016609729729729735,-0.002861357905405391,0.003119103581081077,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,67,0.0013270945945946,-0.0002147985135135141,0.0031205223648648863,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,68,-0.001859181081081087,-0.0052994544594594534,0.0010795894594594483,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,69,0.0011318000000000003,-0.00035688378378377454,0.0025299645945945945,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,70,0.0006536027027026982,-0.0022867187162162097,0.0036306404729729565,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,71,0.0005184513513513554,-0.0013735425675675656,0.002570935945945953,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,72,-0.00046519729729729587,-0.0026348848648648586,0.0011841704054054091,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,73,0.0005580216216216203,-0.0010885744594594552,0.002289747905405396,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,74,-0.0009263972972973064,-0.005446348918918922,0.0034404704729729613,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,75,-0.0007999243243243182,-0.0028760865540540435,0.0013931786486486518,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,76,-0.0010001432432432567,-0.0032646272297297435,0.0011255931081080937,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,77,-0.000802786486486485,-0.0031191158108108095,0.001180275270270269,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,78,0.0014310108108108199,-0.002011066621621617,0.005080423378378385,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,79,-0.0017501513513513527,-0.0053428354729729705,0.0016998683108107955,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,80,0.00014385675675674723,-0.002714856824324325,0.0026125738513513505,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,81,-0.0006273162162162213,-0.003969601081081082,0.0020273895945945876,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,82,6.520810810810442e-05,-0.0020225052027027,0.0016769643918918766,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,83,-0.0004754270270270268,-0.0034048050675675686,0.002959895675675678,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,84,0.0007363783783783845,-0.0008629429729729767,0.002586844324324326,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,85,-0.0018850918918918837,-0.004956629256756752,0.0006213971621621673,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,86,0.0004677864864864869,-0.0018350732432432357,0.0028731406756756675,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,87,-0.0021318108108108187,-0.006347857837837847,0.0011617027702702563,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,88,0.001194040540540544,-0.0004982033783783729,0.0031787186486486674,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,89,6.14189189189168e-05,-0.0026142187837837794,0.0021804763513513445,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,90,0.0006460567567567551,-0.0026141964864864814,0.004167477027026997,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,91,0.003772448648648646,0.0009027839864864862,0.00741281081081078,True,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,92,0.0002780837837837943,-0.0023976972297297156,0.002871585810810813,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,93,0.0007079216216216139,-0.0017463159459459436,0.00263909135135134,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,94,0.0012537594594594606,-5.9329391891882424e-05,0.002678423513513504,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,95,-0.0008492270270270332,-0.0035285088513513493,0.0011581614864864898,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,96,-0.00214229459459459,-0.005053893175675665,0.0005325291216216222,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,97,-9.61837837837772e-05,-0.00313137513513513,0.002728876283783787,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,98,-0.0001800432432432347,-0.002185490540540535,0.0013969276351351561,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,99,-3.8756756756685995e-06,-0.0017788297972972868,0.002046238175675677,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,100,-0.0008107486486486501,-0.004144343175675678,0.002880455878378361,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,101,-0.0018636702702702665,-0.0056628768918918874,0.0017832937837837788,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,102,-0.004445578378378382,-0.00952905148648649,0.0003162318918918784,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,103,0.0013947162162162114,-0.0009025237837837828,0.003980346554054044,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,104,-0.0003545027027027007,-0.003582483175675668,0.0023595566891891915,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,105,-0.0014775351351351287,-0.004418420135135123,0.0011266335135135242,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,106,0.0017546891891891867,-0.0013447435135135167,0.0050246087837837695,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,107,0.0016925351351351366,-0.0003490108108107896,0.0038028860135135064,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,108,-8.89108108108103e-05,-0.0018961131081081082,0.0013509161486486524,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,109,0.00431535675675675,0.0020366837837837736,0.006763455067567549,True,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,110,0.0004523432432432489,-0.0031061320270270184,0.0037909655405405397,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,111,0.00013072162162161314,-0.0025254294594594514,0.0024621629729729712,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,112,-0.0006672351351351295,-0.0030544477702702617,0.0016018993243243293,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,113,6.533783783783369e-05,-0.0017247297972973025,0.0016683229729729698,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,114,-0.0004405162162162165,-0.003853754324324328,0.003090678648648637,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,115,0.0028820891891891804,0.0013597952702702593,0.004842360810810796,True,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,116,0.00069317567567567,-0.0014774960810810815,0.0028619025675675662,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,117,-0.0008568243243243182,-0.0031028730405405366,0.001230066351351343,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,118,0.00014955405405405435,-0.002159901418918919,0.0022396181081081146,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,119,0.0008947000000000009,-0.001501650000000005,0.0031733289864864823,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,120,-0.0006397756756756775,-0.003117684324324326,0.0012689048648648704,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,121,0.0004799999999999956,-0.0021396795945945904,0.002911689999999987,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,122,-0.0015938540540540564,-0.004008449121621614,0.0008191557432432337,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,123,0.0005041324324324371,-0.002235560472972969,0.0029253144594594688,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,124,0.0005011378378378302,-0.0022074556081081095,0.002600607905405398,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,125,-0.0008344297297297325,-0.0036364991891891896,0.0018351208783783668,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,126,-0.0004299837837837871,-0.0029739077027027072,0.0018444591891891857,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,127,-0.0012531324324324255,-0.003622055945945942,0.0005072893918918888,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,128,0.0006556459459459419,-0.0006092195945946032,0.0019089558108108082,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,129,0.0004119378378378396,-0.0020383340540540405,0.0026403726351351357,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,130,-0.0005674513513513427,-0.004357933378378366,0.003228964864864883,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,131,0.0013018648648648698,3.580837837839619e-05,0.0023537380405405416,True,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,132,0.0011058513513513457,-0.0006731739864864897,0.002909783108108083,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,133,0.0007227594594594628,-0.0025830064864864823,0.00398705412162163,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,134,-0.0008242486486486523,-0.004255240337837836,0.002412163648648651,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,135,0.0009451270270270217,-0.002812056283783787,0.0041508166216216065,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,136,-0.0009008567567567491,-0.003243702027027022,0.0011996850675675733,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,137,-0.0028205594594594577,-0.006085586824324325,-0.00021320371621622156,True,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,138,0.00044038648648648697,-0.00247406614864865,0.0032227400675675644,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,139,0.0003767810810810814,-0.0021418914864864856,0.0026714114864864794,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,140,-0.0002110864864864797,-0.0033466835135135056,0.0027845140540540677,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,141,-0.0006802027027027061,-0.0030926803378378393,0.0017551125675675594,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,142,0.00016930540540540588,-0.0019166297297297326,0.0019266943243243246,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,143,0.0023158243243243167,-0.0006651599999999913,0.005168031486486478,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,144,0.0017702243243243228,-0.0006739085810810662,0.004266806756756744,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,145,-2.6402702702703228e-05,-0.00394435216216216,0.003509115472972967,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,146,0.001505072972972972,-0.0012992629729729744,0.0038201189189189114,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,147,-0.0008643513513513493,-0.0033142356081081008,0.0012631781756756856,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,148,0.0007445000000000047,-0.0021220801351351263,0.0035314499324324263,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,149,-0.00016099189189189725,-0.0032752371621621703,0.002322159189189183,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,150,0.0015976729729729757,-0.001385947297297297,0.004851066891891896,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,151,-0.0011695729729729704,-0.0038745363513513396,0.0011973835810810923,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,152,-0.001385024324324314,-0.004623735067567563,0.002166022162162167,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,153,-0.0007471729729729665,-0.004261454662162161,0.002278095743243244,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,154,-0.0006757108108108076,-0.003258677770270266,0.0016206966216216168,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,155,0.00019416756756756649,-0.0021543521621621674,0.002457226891891894,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,156,0.00022986216216217098,-0.0032474708783783593,0.0036348610135135263,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,157,0.001212286486486481,-0.0006865831756756717,0.002741047364864857,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,158,0.0009874972972972974,-0.0012189402027027146,0.0033235794594594723,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,159,-0.0008258216216216262,-0.004006752364864864,0.0019845842567567493,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,160,0.001872099999999997,-0.00011945459459460208,0.004628666081081077,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,161,0.0011589540540540577,-0.0015736979729729648,0.0045627418918918845,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,162,0.0008888702702702712,-0.001176993108108105,0.0030550118918918965,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,163,-0.0012646567567567613,-0.004450322972972965,0.0018774909459459382,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,164,-0.0010891891891891914,-0.004180262972972968,0.001211502297297286,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,165,-0.00034956486486486046,-0.003415464256756759,0.002437968918918912,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,166,0.0016391162162162109,-0.0010145797972972992,0.004289890135135125,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,167,0.00192304324324324,-0.0012331391891891945,0.004869711216216208,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,168,-0.0004348567567567541,-0.0034543224324324285,0.00231410135135135,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,169,0.00035071081081080663,-0.0012812618243243279,0.0016869128378378406,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,170,-0.0002500027027027043,-0.003090963108108108,0.0024485337837837798,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,171,-0.0004964756756756702,-0.0027239702702702676,0.0012742197972972957,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,172,0.0009885540540540577,-0.0011113564189189121,0.0035521714864864837,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,173,0.000536808108108115,-0.0018938868918918794,0.003342451013513519,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,174,-0.0018232837837837792,-0.005084994121621617,0.0006666391891891983,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,175,0.002451435135135132,7.971959459463438e-06,0.005054374999999987,True,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,176,-0.0018398351351351402,-0.005800914662162161,0.0018484672972972774,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,177,-0.001350391891891891,-0.005024502567567562,0.0016086927702702613,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,178,-0.0005849621621621612,-0.0042631418243243195,0.003343331081081076,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,179,-0.0024259162162162196,-0.0064042045945945925,0.0012490610810810636,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,180,0.001149083783783782,-0.0003969685810810724,0.0030427835810810655,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,181,4.8278378378372126e-05,-0.0030246414864864906,0.0032282986486486345,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,182,-0.0011769918918918853,-0.004446772094594583,0.002171664121621623,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,183,0.0007977189189189148,-0.002122491351351346,0.003945416216216202,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,184,0.0003711459459459405,-0.0023680570270270336,0.002865884054054054,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,185,2.7621621621604985e-06,-0.0017129558783783787,0.0016877770270270222,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,186,0.002001459459459454,0.00016692729729728638,0.004019512770270263,True,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,187,-0.0005457216216216219,-0.003583828918918909,0.002046368986486475,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,188,0.0011307054054054114,-0.0008912562837837797,0.0040883918918918965,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,189,-2.6394594594595187e-05,-0.003105828310810814,0.00284805418918918,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,190,-0.0003626216216216163,-0.0020695528378378196,0.0008084895270270333,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,191,-0.001940248648648648,-0.005554882770270281,0.0008749089864864873,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,192,0.0009111756756756787,-0.00014551040540540156,0.002022716891891891,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,193,0.0006501054054054054,-0.0016509530405405342,0.0028736240540540524,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,194,-0.0022942864864864813,-0.005472386891891879,5.0303918918925716e-05,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,195,0.0010125756756756597,-0.0013769405405405458,0.003181751081081062,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,196,0.00020186486486485273,-0.003088187567567577,0.00362947168918917,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,197,-0.00016792702702702513,-0.003586673918918911,0.0031896856756756693,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,198,-0.0007053243243243265,-0.0040357055405405426,0.00227630959459458,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,199,-0.0006389810810810752,-0.0032792697972972686,0.0017418182432432255,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,200,-0.0009500216216216196,-0.0040092902702702675,0.0018089598648648635,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,201,0.0005377756756756801,-0.0012733713513513423,0.001932056216216228,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,202,-0.0018890648648648525,-0.0049748510135135034,0.0009460115540540594,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,203,-0.000402551351351346,-0.00320664891891891,0.0018004238513513464,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,204,-0.00012837297297296803,-0.0018892552702702607,0.0012643933108108106,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,205,0.00014601081081080605,-0.002787549864864867,0.0024482165540540544,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,206,-0.0018934918918918988,-0.00529154702702703,0.0009788945945945874,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,207,-6.967297297297868e-05,-0.003199289256756758,0.0029089089864864745,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,208,0.0017837810810810732,0.0001372932432432401,0.00366978729729729,True,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,209,-0.0001367270270270255,-0.0021470779054053994,0.0019035960810810768,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,210,0.0017510594594594645,-0.0006361641891891849,0.004939592432432432,False,37,5,2000,20260716
D175_minus_D129_foreground_dice,0.0,211,0.00027227567567567756,-0.001818311148648653,0.002140490608108106,False,37,5,2000,20260716
